CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_IV_A_VL_PL;TAB_IV_B_VL_PL_MEDIO
38.948.698/0001-44;G5 SPECIAL F SUB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;145756860.10;140691117.81
38.948.969/0001-61;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA RECEBÍVEIS IMOBILIÁRIOS;2024-11-30;98595462.23;97959102.47
39.270.085/0001-63;PHD FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;27726578.40;27726578.40
39.273.409/0001-17;GALAPAGOS VENTURE DEBT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;16186668.59;15148460.82
39.273.569/0001-66;REAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;95586063.68;101788197.74
39.273.613/0001-38;VANGUARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;62179248.60;62159711.50
39.285.627/0001-71;GV LAGUNA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;77076742.58;75664956.56
39.338.006/0001-09;EQUIPMED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;74283766.16;73960503.02
39.375.599/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRAMONTINA I;2024-11-30;238540768.27;235656348.85
39.380.171/0001-29;STARTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;125611414.42;124106593.00
39.469.320/0001-20;VOLCANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2024-11-30;8499502.92;5963552.48
39.591.404/0001-32;DENARIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;35053731.48;30438669.50
39.611.075/0001-44;AUGME VD  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;10950563.23;12500843.32
39.615.917/0001-36;PCS II CLAIMS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-11-30;111918595.02;119619529.12
39.616.091/0001-20;TECNOMYL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;222177559.88;219968597.49
39.617.894/0001-07;CANAL 78 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;42576464.97;42116914.99
39.663.988/0001-04;SPARK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;78314777.50;77860634.60
39.664.088/0001-81;MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;132773773.76;140832651.19
39.669.950/0001-49;FIDC OCEANO MULTIESTRATÉGIA CONSIGNADOS RESPONSABILIDADE LIMITADA;2024-11-30;122090021.46;0.00
39.680.495/0001-82;SOLAR VIALOC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;38003175.85;37468647.22
39.703.077/0001-63;QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;3944330.17;3866780.38
39.722.215/0001-51;FIRMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  PADRONIZADOS I;2024-11-30;57856516.52;55863308.25
39.737.206/0001-34;QG DISTRESSED II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;59223082.51;59164532.92
39.769.038/0001-69;PHD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;141188931.43;139622868.41
39.769.157/0001-11;TUPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;52051759.80;50628364.40
39.769.188/0001-72;DCLD I FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIV;2024-11-30;6630817.46;6560544.08
39.769.235/0001-88;CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;123885178.65;118232559.87
39.774.081/0001-12;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TETRA DE RESPONSABILIDADE LIMITADA;2024-11-30;75082418.27;70546994.62
39.794.865/0001-02;APTA INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;76644503.82;76517571.90
39.806.180/0001-39;BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO;2024-11-30;180846909.73;180846909.73
39.809.526/0001-52;FEGIK FOZ FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;49959268.43;49959005.95
39.819.737/0001-76;RISKNOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIO;2024-11-30;7081510.89;6643701.24
39.851.520/0001-43;COINVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;6106963.47;6085347.74
39.851.553/0001-93;COINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;18175941.75;18014523.27
39.857.521/0001-03;BLUE CRÉDITO IMOBILIÁRIO FIDC ABERTO DE RESPONSABILIDADE LIMITADA;2024-11-30;36138461.35;46443091.94
39.863.047/0001-14;FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS DO SETOR ELÉTRICO;2024-11-30;362871984.06;358562894.10
39.863.075/0001-31;FINANZA PRIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-11-30;22698792.31;23561539.91
39.883.874/0001-70;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS TRYBE VQV SSI - RESPONSABILIDADE LIMI;2024-11-30;45934586.89;0.00
39.979.072/0001-68;MILENIO BRAINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;75398416.57;74556679.86
40.009.750/0001-49;GOLDEN STONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-11-30;102092646.15;99338859.57
40.054.294/0001-59;G5 FARM II F FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;18579565.19;19715889.23
40.054.639/0001-74;SALEM CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;82797201.22;80737326.49
40.054.680/0001-40;JCI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;0.00;0.00
40.054.735/0001-12;JCI II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;379136107.67;381885988.40
40.054.747/0001-47;JCI III - FIDC RESPONSABILIDADE LIMITADA;2024-11-30;406839857.29;413455065.61
40.054.828/0001-47;GAIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;113251604.57;111347822.75
40.054.854/0001-75;SALEM II CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;72203584.78;70404591.33
40.063.188/0001-31;ASA DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;74472036.30;77821054.01
40.101.938/0001-12;CENTRAL AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;6904891.21;6768192.42
40.132.398/0001-34;IC PRECATÓRIOS ESTADUAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2024-11-30;28699792.25;0.00
40.132.424/0001-24;GALILEU I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;1729857596.45;0.00
40.155.056/0001-30;TERA PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2024-11-30;30984404.98;30390011.70
40.169.680/0001-96;GREEN FIDC SOLAR GD -FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SOCIOAMBIENTAL-ENERGIA SOLAR - IS;2024-11-30;219272033.34;0.00
40.187.050/0001-44;PIRASSUNUNGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;3775943.03;3766771.85
40.188.893/0001-65;BAVIERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;73645492.24;73496805.26
40.211.664/0001-14;CONDOBEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-11-30;14166642.47;13825507.04
40.211.675/0001-02;G VALUE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;272146119.67;272776698.08
40.211.684/0001-95;CREDINOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-11-30;8015550.98;7849068.94
40.211.693/0001-86;30E FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;166320960.94;158958428.48
40.226.165/0001-09;VAIL PRECATÓRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;66355260.34;65632424.09
40.226.175/0001-36;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QRED PME - RESPONSABILIDADE LIMITADA;2024-11-30;36168615.67;34860728.36
40.226.200/0001-81;BARU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;56438102.00;52647753.30
40.265.630/0001-02;ANTECIPATECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;0.00;0.00
40.265.649/0001-59;BPD CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;79606401.78;83507597.84
40.319.383/0001-80;WONEBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-11-30;49601129.54;49348152.34
40.365.916/0001-60;STARBOARD SPECIAL SITUATIONS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;16998754.91;16859190.30
40.365.928/0001-94;FARM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;18899663.45;49563063.44
40.365.950/0001-34;INSS CONSIGNADO (PDL) I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;74709050.12;77394548.26
40.365.962/0001-69;FINANCIAMENTO DE VEÍCULOS RECEIVABLES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;26357975.73;28342118.55
40.366.022/0001-94;MILLENNIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;88285352.58;70837702.95
40.366.250/0001-64;LUSITANO FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;53910745.81;53336121.73
40.597.272/0001-35;JUS GLOBAL INVESTMENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;667782.48;679260.22
40.617.721/0001-60;MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-11-30;34360298.07;34387181.88
40.634.940/0001-57;CANAL 86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;70660779.36;43400664.91
40.669.040/0001-45;CANAL 87 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-11-30;17016750.76;16765720.41
40.669.872/0001-61;GUATAMBU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-11-30;13692003.45;13339861.20
40.676.423/0001-40;ADJUD I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2024-11-30;192295610.92;191730926.39
40.676.621/0001-04;GHIA RECEBÍVEIS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;44758191.32;44976121.65
40.677.194/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO VIII RESPONSABILIDADE LIMITADA;2024-11-30;143780011.79;158029034.72
40.698.790/0001-45;BBA FINANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;88128534.94;87441287.46
40.727.523/0001-59;FOUR CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;23915635.84;23398063.74
40.730.321/0001-66;DEMAND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;6107764.55;6021718.23
40.733.257/0001-77;WBR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;13480419.47;13379459.10
40.750.266/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT I RECEIVABLES RESPONSABILIDADE LIMITADA;2024-11-30;2331023671.91;2293927939.12
40.752.367/0001-86;MT INSS RECEIVABLES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;1132427247.38;1121311207.02
40.753.151/0001-35;JP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-11-30;72460100.37;67428760.01
40.754.316/0001-93;NPL BRASIL I - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;32910557.09;36573955.96
40.770.569/0001-50;ENDLESS SUMMIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;169823599.38;166562124.98
40.770.670/0001-01;MEZZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;792627063.24;705904036.20
40.771.109/0001-47;BTG PACTUAL CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;304936293.08;304804480.09
40.782.833/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GO KENERSON RESPONSABILIDADE LIMITADA;2024-11-30;71413289.00;72253771.25
40.794.358/0001-58;AUTO LOANS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;14392996.07;16189620.99
40.800.541/0001-19;ALGARVE SMALL  CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-11-30;23843084.02;23674665.38
40.801.446/0001-30;CTG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-11-30;691476628.02;578014854.14
40.802.124/0001-05;GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOSRESPONSABILIDADE LIMITADA;2024-11-30;22181180.97;21628761.43
40.813.753/0001-30;BRV 051 FIC DE FIDC DE RESPONSABILIDADE LIMITADA;2024-11-30;45351943.76;44893030.02
40.814.799/0001-74;BLC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;813770494.89;798966034.40
40.895.649/0001-32;AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-11-30;164361043.20;147009115.48
